# player track of capture 2026-09-15_13-16-33-496 (schema 0.34.0, mod 0.28.0): one line per consecutive brain tick from tick 1, the recorder player_px (his feet, player.Bottom) and player_vel columns, px_x,px_y,vel_x,vel_y
51571.75,5984.00,2.88,0.00
51574.71,5984.00,2.96,0.00
51577.75,5984.00,3.04,0.00
51580.59,5984.00,2.84,0.00
51583.51,5984.00,2.92,0.00
51586.51,5984.00,3.00,0.00
51589.59,5984.00,3.08,0.00
51592.46,5984.00,2.88,0.00
51595.43,5984.00,2.96,0.00
51598.46,5984.00,3.04,0.00
51601.30,5984.00,2.84,0.00
51604.23,5984.00,2.92,0.00
51607.23,5984.00,3.00,0.00
51610.30,5984.00,3.08,0.00
51613.18,5984.00,2.88,0.00
51616.14,5984.00,2.96,0.00
51619.18,5984.00,3.04,0.00
51622.02,5984.00,2.84,0.00
51624.95,5984.00,2.92,0.00
51627.95,5984.00,3.00,0.00
51631.02,5984.00,3.08,0.00
51633.90,5984.00,2.88,0.00
51636.86,5984.00,2.96,0.00
51639.90,5984.00,3.04,0.00
51642.74,5984.00,2.84,0.00
51645.66,5984.00,2.92,0.00
51648.66,5984.00,3.00,0.00
51651.74,5984.00,3.08,0.00
51654.62,5984.00,2.88,0.00
51657.58,5984.00,2.96,0.00
51660.62,5984.00,3.04,0.00
51663.46,5984.00,2.84,0.00
51666.38,5984.00,2.92,0.00
51669.38,5984.00,3.00,0.00
51672.46,5984.00,3.08,0.00
51675.34,5984.00,2.88,0.00
51678.30,5984.00,2.96,0.00
51681.34,5984.00,3.04,0.00
51684.18,5984.00,2.84,0.00
51687.10,5984.00,2.92,0.00
51690.10,5984.00,3.00,0.00
51693.18,5984.00,3.08,0.00
51696.06,5984.00,2.88,0.00
51699.02,5984.00,2.96,0.00
51702.06,5984.00,3.04,0.00
51704.90,5984.00,2.84,0.00
51707.82,5984.00,2.92,0.00
51710.82,5984.00,3.00,0.00
51713.90,5984.00,3.08,0.00
51716.78,5984.00,2.88,0.00
51719.74,5984.00,2.96,0.00
51722.78,5979.39,3.04,-4.61
51725.72,5974.78,2.94,-4.61
51728.74,5970.17,3.02,-4.61
51731.66,5965.56,2.92,-4.61
51734.66,5960.95,3.00,-4.61
51737.74,5956.34,3.08,-4.61
51740.72,5951.73,2.98,-4.61
51743.78,5947.12,3.06,-4.61
51746.74,5942.51,2.96,-4.61
51749.78,5937.90,3.04,-4.61
51752.72,5933.29,2.94,-4.61
51755.74,5929.08,3.02,-4.21
51758.66,5925.27,2.92,-3.81
51761.66,5921.86,3.00,-3.41
51764.74,5918.85,3.08,-3.01
51767.72,5916.24,2.98,-2.61
51770.78,5914.03,3.06,-2.21
51773.74,5912.22,2.96,-1.81
51776.78,5910.81,3.04,-1.41
51779.72,5909.80,2.94,-1.01
51782.74,5909.19,3.02,-0.61
51785.66,5908.98,2.92,-0.21
51788.66,5909.17,3.00,0.19
51791.74,5909.76,3.08,0.59
51794.72,5910.75,2.98,0.99
51797.78,5912.14,3.06,1.39
51800.74,5913.93,2.96,1.79
51803.78,5916.12,3.04,2.19
51806.72,5918.71,2.94,2.59
51809.74,5921.70,3.02,2.99
51812.66,5925.09,2.92,3.39
51815.66,5928.88,3.00,3.79
51818.74,5933.07,3.08,4.19
51821.72,5937.66,2.98,4.59
51824.78,5942.65,3.06,4.99
51827.74,5948.04,2.96,5.39
51830.78,5953.83,3.04,5.79
51833.72,5960.02,2.94,6.19
51836.74,5966.61,3.02,6.59
51839.66,5973.60,2.92,6.99
51842.66,5980.99,3.00,7.39
51845.74,5988.78,3.08,7.79
51848.72,5992.00,2.98,3.22
51851.78,5992.00,3.06,0.00
51854.64,5992.00,2.86,0.00
51857.58,5992.00,2.94,0.00
51860.60,5992.00,3.02,0.00
51863.42,5984.00,2.82,0.00
51866.32,5984.00,2.90,0.00
51869.30,5984.00,2.98,0.00
51872.36,5984.00,3.06,0.00
51875.21,5984.00,2.86,0.00
51878.16,5976.00,2.94,0.00
51881.18,5976.00,3.02,0.00
51884.00,5976.00,2.82,0.00
51886.89,5976.00,2.90,0.00
51889.88,5976.00,2.98,0.00
51892.93,5976.00,3.06,0.00
51895.79,5968.00,2.86,0.00
51898.73,5968.00,2.94,0.00
51901.75,5968.00,3.02,0.00
51904.57,5968.00,2.82,0.00
51907.47,5968.00,2.90,0.00
51910.45,5968.00,2.98,0.00
51913.51,5968.00,3.06,0.00
51916.37,5968.00,2.86,0.00
51919.31,5968.00,2.94,0.00
51922.33,5968.00,3.02,0.00
